time,type,sentCurrency,sentQuantity,receivedCurrency,receivedQuantity,feeCurrency,feeQuantity,id,description,txn partner
2023-05-21 10:19:33,Receive,,,ALGO,114.2,,,(Group- UFkVM...) - InnerTxn #1 - RMWBM...,1 txns.  ,4CKZJPZXNC7WNDZTNLOZBWNR2HW5WDEL42PFPJL2FLGNCNKEML4FSPZIMY
2023-05-21 10:34:48,Receive,,,COOP,169.,,,T4VOFWHYX42UQKPRAYUNQ5WPKXVGNAWNIO3MZSUTZZ5IEJ2PRJPQ,Receiver,NXI7MODRDUOVA7XQK2P3HVP325P26BOBWTADLGJUUEQ7ALMOVIQBIAURWM
2023-05-21 10:46:15,Send,ALGO,5.328401,,,,,(Group- HdVEX...) - ZBPN5LUME6JLAFKCRWKWNTW44DTJZPM2PWEHVHI252OJFFCH3ZRA,4 txns. Pact : Pact Swap : Add Liquidity ,Pact - COOP/ALGO Liquidity Pool
2023-05-21 10:46:15,Send,COOP,169.,,,,,(Group- HdVEX...) - LWJGTRXYAJMSFFHSGKXBOS24IWWCDBAQXDGBEIVTUW45SF3CW5FA,4 txns. Pact : Pact Swap : Add Liquidity ,Pact - COOP/ALGO Liquidity Pool
2023-05-21 10:46:15,Receive,,,PLP,2.081083,,,(Group- HdVEX...) - InnerTxn #1 - VA32P...,4 txns. Pact : Pact Swap : Add Liquidity ,6XBAPDENLNGLVANCMNI5LMPSCK3J6NSWIJSW43KZ4JVVOT3X5ZQAYHZGCQ
2023-05-21 10:46:15,Receive,,,COOP,0.174911,,,(Group- HdVEX...) - InnerTxn #2 - VA32P...,4 txns. Pact : Pact Swap : Add Liquidity ,6XBAPDENLNGLVANCMNI5LMPSCK3J6NSWIJSW43KZ4JVVOT3X5ZQAYHZGCQ
2023-05-21 10:46:15,Fee,,,,,ALGO,0.006,Group Combined Fees - HdVEXHmFaX5l6ih4rlY3ZFW0k+Su5TFdjR7Ecb1+Eu8=,4 txns. Pact : Pact Swap : Add Liquidity,Algorand Network
2023-05-21 10:47:19,Send,COOP,0.174911,,,ALGO,0.001,D5I2UH4VYRM6MIKUB335SBUW4MZCDV2P2WTMLSKNCIJZ6BB7KC3Q,Sender,Pact - COOP/ALGO Liquidity Pool
2023-05-21 10:50:34,Send,TMPOOL2,34.763861,,,,,(Group- 8O5lq...) - WIY7B7HSLREIDTAJAZ2RHX3TRID6U67IGM5U545AK6GMBBANBVTA,2 txns. Tinyman : Tinyman AMM v2 : Remove Liquidity ,Tinyman - COOP/ALGO Liquidity Pool
2023-05-21 10:50:34,Receive,,,COOP,439.278344,,,(Group- 8O5lq...) - InnerTxn #1 - KPDZK...,2 txns. Tinyman : Tinyman AMM v2 : Remove Liquidity ,IUUZ66NGBEKKTZ2RW7CAUOGEIBOFTYNUNMMEUSS3K5CSJAMGDY747F5KIA
2023-05-21 10:50:34,Fee,,,,,ALGO,0.004,Group Combined Fees - 8O5lqx6BOk3BPbN2apY+dugXCD9EKA1eOfd+adeItkM=,2 txns. Tinyman : Tinyman AMM v2 : Remove Liquidity,Algorand Network
2023-05-21 11:28:45,Send,COOP,508.278344,,,,,(Group- /wl3Y...) - MAAQHWV2HHZHY4T25T4KYSHHNICSLSP5QFYHITRIYMCJD2EXOE7A,2 txns. Tinyman : Tinyman AMM v2 : Add Liquidity ,Tinyman - COOP/ALGO Liquidity Pool
